id,k,weight
ctrnact-10_346-4e2_4h4_4j_4k2_4u-198,10,20
ctrnact-10_346-4e2_4h4_4j_4k2_4u-199,10,20
ctrnact-10_346-4e2_4h4_4j_4k2_4u-2,10,10
ctrnact-10_346-4e2_4h4_4j_4k2_4u-200,10,20
ctrnact-10_346-4e2_4h4_4j_4k2_4u-289,10,20
ctrnact-10_346-4e2_4h4_4j_4k2_4u-290,10,20
ctrnact-10_346-4e2_4h4_4j_4k2_4u-291,10,20
ctrnact-10_346-4e2_4h4_4j_4k2_4u-292,10,20
ctrnact-10_346-4e2_4h4_4j_4k_5b_6i-1,10,19
ctrnact-10_346-4e2_4h4_4j_4k_5b_6i-2,10,19
ctrnact-10_346-4e2_4h4_4j_4k_5b_6i-49,10,19
ctrnact-10_346-4e2_4h4_4j_4k_5b_6i-5,10,19
ctrnact-10_346-4e2_4h4_4j_4k_5b_6i-50,10,19
ctrnact-10_346-4e2_4h4_4j_4k_5b_6i-6,10,19
ctrnact-10_346-4e2_4h4_4k4-146,10,10
ctrnact-10_346-4e2_4h4_4k4-337,10,20
ctrnact-10_346-4e2_4h4_4k4-338,10,20
ctrnact-10_346-4e2_4h4_4k4-341,10,20
ctrnact-10_346-4e2_4h4_4k4-342,10,20
ctrnact-10_346-4e2_4h4_4k4-345,10,20
ctrnact-10_346-4e2_4h4_4k4-346,10,20
ctrnact-10_346-4e2_4h4_4k4-349,10,20
ctrnact-10_346-4e2_4h4_4k4-350,10,20
ctrnact-10_346-4e2_4h4_4k4-466,10,20
ctrnact-10_346-4e2_4h4_4k4-474,10,20
ctrnact-10_346-4e2_4h_4i_4k3_4l_5f_6d-1,10,11
ctrnact-10_346-4e2_4h_4j_4k2_4p_4s2_5c-1,10,7
ctrnact-10_346-4e2_4h_4j_4k2_4s_4u2_5c-1,10,8
ctrnact-10_346-4e2_4h_4j_4k2_5c2_5d2-1,10,8
ctrnact-10_346-4e2_4h_4j_5b2_5c_5d2_6i-1,10,8
ctrnact-10_346-4e2_4h_4k2_5b2_5c_6i_6j-1,10,8
ctrnact-10_346-4e2_4h_4k3_5b_5c2_5d-1,10,5
ctrnact-10_346-4e2_4h_4k3_5b_5c2_5d-9,10,8
ctrnact-10_346-4e2_4h_4k_5b3_5c_5d_6i-1,10,8
ctrnact-10_346-4e2_4i_4j_4k2_4u2_5d2-1,10,22
ctrnact-10_346-4e2_4i_4j_4k2_5b3_6i-1,10,11
ctrnact-10_346-4e2_4i_4j_4k2_5b3_6i-9,10,11
ctrnact-10_346-4e2_4i_4j_4k2_5d2_6j2-1,10,22
ctrnact-10_346-4e2_4i_4j_4k3_5a_5d_6f-1,10,10
ctrnact-10_346-4e2_4i_4j_5b2_5d4-1,10,22
ctrnact-10_346-4e2_4j2_4k2_4r2_5b2-1,10,11
ctrnact-10_346-4e2_4j2_4k2_4s2_5b2-1,10,22
ctrnact-10_346-4e2_4j2_4k2_4u2_5b2-1,10,12
ctrnact-10_346-4e2_4j2_4k2_4u2_5b2-10,10,24
ctrnact-10_346-4e2_4j2_4k2_4u2_5b2-2,10,24
ctrnact-10_346-4e2_4j2_4k2_4u2_5b2-9,10,12
ctrnact-10_346-4e2_4j2_4k2_5b2_5d2-33,10,12
ctrnact-10_346-4e2_4j2_4k2_5b2_5d2-37,10,12
ctrnact-10_346-4e2_4j2_4k2_5b2_5d2-38,10,12
ctrnact-10_346-4e2_4j2_4k2_5b2_5d2-5,10,12
ctrnact-10_346-4e2_4j2_4k2_5b2_5d2-6,10,6
ctrnact-10_346-4e2_4j2_4k2_5b2_6j2-1,10,24
ctrnact-10_346-4e2_4j2_4k2_5b2_6j2-10,10,24
ctrnact-10_346-4e2_4j2_4k2_5b2_6j2-2,10,12
ctrnact-10_346-4e2_4j2_4k2_5b2_6j2-9,10,12
ctrnact-10_346-4e2_4j2_4k4_5d2-1,10,24
ctrnact-10_346-4e2_4j2_4k4_5d2-11,10,24
ctrnact-10_346-4e2_4j2_4k4_5d2-3,10,12
ctrnact-10_346-4e2_4j2_4k4_5d2-9,10,12
ctrnact-10_346-4e2_4j2_5b4_5d2-1,10,12
ctrnact-10_346-4e2_4j2_5b4_5d2-10,10,24
ctrnact-10_346-4e2_4j2_5b4_5d2-2,10,24
ctrnact-10_346-4e2_4j2_5b4_5d2-9,10,12
ctrnact-10_346-4e2_4j_4k2_5b4_5d-1,10,16
ctrnact-10_346-4e2_4j_4k2_5b4_5d-13,10,8
ctrnact-10_346-4e2_4j_4k2_5b4_5d-14,10,8
ctrnact-10_346-4e2_4j_4k2_5b4_5d-15,10,8
ctrnact-10_346-4e2_4j_4k2_5b4_5d-16,10,8
ctrnact-10_346-4e2_4j_4k2_5b4_5d-2,10,16
ctrnact-10_346-4e2_4j_4k2_5b4_5d-29,10,16
ctrnact-10_346-4e2_4j_4k2_5b4_5d-3,10,16
ctrnact-10_346-4e2_4j_4k_4s2_5b2_5d_6i-1,10,10
ctrnact-10_346-4e2_4j_4k_4u2_5b2_5d_6i-1,10,11
ctrnact-10_346-4e2_4j_4k_4u2_5b2_5d_6i-5,10,11
ctrnact-10_346-4e2_4k2_4p_4s2_4u_5c2-1,10,11
ctrnact-10_346-4e2_4k2_4p_4s2_4u_5c2-2,10,11
ctrnact-10_346-4e2_4k2_4p_4s_5c3_5d-1,10,11
ctrnact-10_346-4e2_4k2_4r_4u4_5d-1,10,14
ctrnact-10_346-4e2_4k2_4r_4u4_5d-7,10,7
ctrnact-10_346-4e2_4k2_4s2_4u2_5c2-5,10,12
ctrnact-10_346-4e2_4k2_4s_4u_5c3_5d-1,10,12
ctrnact-10_346-4e2_4k2_4s_4u_5c3_5d-2,10,12
ctrnact-10_346-4e2_4k2_5a2_5b2_5d_6j-1,10,14
ctrnact-10_346-4e2_4k2_5b3_5c_5d_6i-1,10,7
ctrnact-10_346-4e2_4k2_5b_5d2_5e_6a_6i-1,10,11
ctrnact-10_346-4e2_4k2_5c3_5d_6f_6h-1,10,11
ctrnact-10_346-4e2_4k2_5c3_5d_6i_6j-1,10,12
ctrnact-10_346-4e2_4k2_5c4_5d2-7,10,12
ctrnact-10_346-4e2_4k2_5d4_6g_6j-1,10,14
ctrnact-10_346-4e2_4k2_5d4_6g_6j-7,10,7
ctrnact-10_346-4e2_4k3_5b2_5c_5d2-1,10,8
ctrnact-10_346-4e2_4k4_5a2_5d2-1,10,7
ctrnact-10_346-4e2_4k4_5a2_5d2-7,10,14
ctrnact-10_346-4e2_4k_4l_5b_5d2_5f_6d_6i-1,10,11
ctrnact-10_346-4e2_4k_4l_5b_5d3_6d_6i-1,10,11
ctrnact-10_346-4e2_4k_4m_5b_5d2_5e_6a_6i-1,10,11
ctrnact-10_346-4e2_4k_4p_4s2_4u_5b_5c_6i-1,10,11
ctrnact-10_346-4e2_4k_4p_4s2_4u_5b_5c_6i-2,10,11
ctrnact-10_346-4e2_4k_4p_4s_5b_5c2_5d_6i-1,10,11
ctrnact-10_346-4e2_4k_4p_4s_5b_5c2_5d_6i-2,10,11
ctrnact-10_346-4e2_4k_4p_4s_5b_5c_6f_6h_6i-1,10,10
ctrnact-10_346-4e2_4k_4p_4s_5b_5c_6i2_6j-1,10,11
ctrnact-10_346-4e2_4k_4s2_4u2_5b_5c_6i-1,10,12
ctrnact-10_346-4e2_4k_4s2_4u2_5b_5c_6i-2,10,12
ctrnact-10_346-4e2_4k_4s3_5b_5d2_6i-1,10,7
ctrnact-10_346-4e2_4k_4s_4u_5b_5c2_5d_6i-1,10,6
ctrnact-10_346-4e2_4k_4s_4u_5b_5c2_5d_6i-17,10,12
ctrnact-10_346-4e2_4k_4s_4u_5b_5c2_5d_6i-18,10,12
ctrnact-10_346-4e2_4k_4s_4u_5b_5c2_5d_6i-5,10,12
ctrnact-10_346-4e2_4k_4s_4u_5b_5c2_5d_6i-6,10,12
ctrnact-10_346-4e2_4k_4s_4u_5b_5c2_5d_6i-7,10,12
ctrnact-10_346-4e2_4k_4s_4u_5b_5c_6f_6h_6i-1,10,11
ctrnact-10_346-4e2_4k_4s_4u_5b_5c_6i2_6j-1,10,12
ctrnact-10_346-4e2_4k_4u3_5b_5d2_6i-1,10,7
ctrnact-10_346-4e2_4k_4u3_5b_5d2_6i-5,10,8
ctrnact-10_346-4e2_4k_5a2_5d_5e_6a_6h_6i-1,10,11
ctrnact-10_346-4e2_4k_5b_5c2_5d_6f_6h_6i-1,10,11
ctrnact-10_346-4e2_4k_5b_5c2_5d_6f_6h_6i-2,10,11
ctrnact-10_346-4e2_4k_5b_5c2_5d_6f_6h_6i-3,10,11
ctrnact-10_346-4e2_4k_5b_5c2_5d_6i2_6j-1,10,6
ctrnact-10_346-4e2_4k_5b_5c2_5d_6i2_6j-21,10,12
ctrnact-10_346-4e2_4k_5b_5c2_5d_6i2_6j-5,10,12
ctrnact-10_346-4e2_4k_5b_5c2_5d_6i2_6j-6,10,12
ctrnact-10_346-4e2_4k_5b_5c2_5d_6i2_6j-7,10,12
ctrnact-10_346-4e2_4k_5b_5c2_5d_6i2_6j-8,10,12
ctrnact-10_346-4e2_4k_5b_5c3_5d2_6i-1,10,12
ctrnact-10_346-4e2_4k_5b_5c3_5d2_6i-2,10,12
ctrnact-10_346-4e2_4k_5b_5c3_5d2_6i-3,10,12
ctrnact-10_346-4e2_4k_5b_5c3_5d2_6i-4,10,12
ctrnact-10_346-4e2_4k_5b_5c_6f_6h_6i2_6j-1,10,11
ctrnact-10_346-4e2_4k_5b_5c_6i3_6j2-1,10,12
ctrnact-10_346-4e2_4p_4s_5b2_5c_5d_6i2-1,10,11
ctrnact-10_346-4e2_4p_4s_5b2_5c_5d_6i2-2,10,11
ctrnact-10_346-4e2_4r_4u_5b2_5d3_6j-2,10,14
ctrnact-10_346-4e2_4r_4u_5b2_5d3_6j-8,10,7
ctrnact-10_346-4e2_4s_4u_5b2_5c_5d_6i2-1,10,12
ctrnact-10_346-4e2_4s_4u_5b2_5c_5d_6i2-2,10,12
ctrnact-10_346-4e2_5b2_5c2_5d2_6i2-3,10,12
ctrnact-10_346-4e2_5b2_5c2_5d2_6i2-4,10,12
ctrnact-10_346-4e2_5b2_5c_5d_6f_6h_6i2-1,10,11
ctrnact-10_346-4e2_5b2_5c_5d_6i3_6j-1,10,12
ctrnact-10_346-4e2_5b2_5c_5d_6i3_6j-2,10,12
ctrnact-10_346-4e2_5b2_5c_5d_6i3_6j-3,10,12
ctrnact-10_346-4e3_4f2_4h3_4k2-1,10,18
ctrnact-10_346-4e3_4f2_4h3_4k2-2,10,18
ctrnact-10_346-4e3_4f2_4h3_4k2-5,10,18
ctrnact-10_346-4e3_4f2_4h3_4k2-7,10,18
ctrnact-10_346-4e3_4f_4h3_4k_4r_4u-1,10,18
ctrnact-10_346-4e3_4f_4h3_4k_4s_4u-1,10,18
ctrnact-10_346-4e3_4f_4h3_4k_4u2-1,10,19
ctrnact-10_346-4e3_4f_4h3_4k_4u2-2,10,19
ctrnact-10_346-4e3_4f_4h3_4k_5d_6i-1,10,18
ctrnact-10_346-4e3_4f_4h3_5b_5c2-1,10,17
ctrnact-10_346-4e3_4f_4h3_5b_5c2-49,10,17
ctrnact-10_346-4e3_4f_4h4_4j_4k-1,10,19
ctrnact-10_346-4e3_4f_4h4_4j_4k-10,10,19
ctrnact-10_346-4e3_4f_4h4_4j_4k-165,10,19
ctrnact-10_346-4e3_4f_4h4_4j_4k-166,10,19
ctrnact-10_346-4e3_4f_4h4_4j_4k-2,10,19
ctrnact-10_346-4e3_4f_4h4_4j_4k-33,10,19
ctrnact-10_346-4e3_4f_4h4_4j_4k-34,10,19
ctrnact-10_346-4e3_4f_4h4_4j_4k-9,10,19
ctrnact-10_346-4e3_4g_4h4_4k_4r-1,10,18
ctrnact-10_346-4e3_4g_4h4_4k_4s-1,10,18
ctrnact-10_346-4e3_4g_4h4_4k_4u-1,10,19
ctrnact-10_346-4e3_4g_4h4_4k_4u-2,10,19
ctrnact-10_346-4e3_4g_4j_4k_5b2_5d_6i-1,10,11
ctrnact-10_346-4e3_4g_4j_4k_5b2_5d_6i-7,10,11
ctrnact-10_346-4e3_4h4_4k2_4r-1,10,19
ctrnact-10_346-4e3_4h4_4k2_4r-2,10,19
ctrnact-10_346-4e3_4h4_4k2_4s-1,10,19
ctrnact-10_346-4e3_4h4_4k2_4s-2,10,19
ctrnact-10_346-4e3_4h4_4k2_4u-145,10,20
ctrnact-10_346-4e3_4h4_4k2_4u-146,10,20
ctrnact-10_346-4e3_4h4_4k2_4u-147,10,20
ctrnact-10_346-4e3_4h4_4k2_4u-148,10,20
ctrnact-10_346-4e3_4h4_4k_5b_6i-1,10,19
ctrnact-10_346-4e3_4h4_4k_5b_6i-2,10,19
ctrnact-10_346-4e3_4i_4j_4k_5b2_5d_6i-1,10,11
ctrnact-10_346-4e3_4i_4j_4k_5b2_5d_6i-13,10,11
ctrnact-10_346-4e3_4j2_4k2_5a_5b_6f-1,10,11
ctrnact-10_346-4e3_4j2_4k2_5a_5b_6f-7,10,11
ctrnact-10_346-4e3_4j_4k2_5b2_5d2-1,10,6
ctrnact-10_346-4e3_4j_4k2_5b2_5d2-19,10,6
ctrnact-10_346-4e3_4j_4k2_5b2_5d2-2,10,12
ctrnact-10_346-4e3_4j_4k2_5b2_5d2-20,10,6
ctrnact-10_346-4e3_4j_4k2_5b2_5d2-3,10,6
ctrnact-10_346-4e3_4j_4k2_5b2_5d2-31,10,12
ctrnact-10_346-4e3_4k2_4m_5b_5c2_6i-1,10,9
ctrnact-10_346-4e3_4k2_4m_5d_5e_6a_6d-1,10,11
ctrnact-10_346-4e3_4k2_5a2_5c2_6i-1,10,12
ctrnact-10_346-4e3_4k3_5d_5e_6a_6d-1,10,11
ctrnact-10_346-4e3_4k_5b2_5d2_6i2-1,10,7
ctrnact-10_346-4e3_4k_5b2_5d2_6i2-7,10,7
ctrnact-10_346-4e4_4f_4h4_4k-1,10,19
ctrnact-10_346-4e4_4f_4h4_4k-2,10,19
ctrnact-10_346-4e4_4k2_5a_5c2_6i-1,10,13
ctrnact-10_346-4e4_4k2_5a_5c2_6i-3,10,13
ctrnact-10_346-4e4_4k2_5b2_5d_6j-1,10,16
ctrnact-10_346-4e4_4k2_5b2_5d_6j-25,10,8
ctrnact-10_346-4e4_4k2_5b2_5d_6j-26,10,8
ctrnact-10_346-4e4_4k2_5b2_5d_6j-27,10,8
ctrnact-10_346-4e4_4k2_5b2_5d_6j-28,10,8
ctrnact-10_346-4e4_4k2_5b2_5d_6j-35,10,8
ctrnact-10_346-4e4_4k2_5b2_5d_6j-4,10,16
ctrnact-10_346-4e4_4k2_5b2_5d_6j-81,10,16
ctrnact-10_346-4e4_4k4_5d2-21,10,8
ctrnact-10_346-4e4_4k4_5d2-32,10,16
ctrnact-10_346-4e4_4k4_5d2-65,10,16
ctrnact-10_346-4e4_4k_5a_5b_5c_6i2-1,10,13
ctrnact-10_346-4e4_4k_5a_5b_5c_6i2-2,10,13
ctrnact-10_346-4e5_4k2_5c2_6i-6,10,14
ctrnact-10_346-4e5_4k_5b_5c_6i2-1,10,14
ctrnact-10_346-4e5_4k_5b_5c_6i2-2,10,14
ctrnact-10_346-4e5_4k_5b_5c_6i2-3,10,14
ctrnact-10_346-4e_4f2_4h2_4j_4k2_4u2-1,10,18
ctrnact-10_346-4e_4f2_4h2_4j_4k2_4u2-2,10,18
ctrnact-10_346-4e_4f2_4h2_4j_4k2_4u2-25,10,18
ctrnact-10_346-4e_4f2_4h2_4j_4k2_4u2-26,10,18
ctrnact-10_346-4e_4f2_4h2_4j_4k2_4u2-5,10,18
ctrnact-10_346-4e_4f2_4h2_4j_4k2_4u2-7,10,18
ctrnact-10_346-4e_4f2_4h2_4k4_4u-1,10,18
ctrnact-10_346-4e_4f2_4h2_4k4_4u-10,10,18
ctrnact-10_346-4e_4f2_4h2_4k4_4u-13,10,18
ctrnact-10_346-4e_4f2_4h2_4k4_4u-14,10,18
ctrnact-10_346-4e_4f2_4h2_4k4_4u-2,10,18
ctrnact-10_346-4e_4f2_4h2_4k4_4u-49,10,18
ctrnact-10_346-4e_4f2_4h2_4k4_4u-5,10,18
ctrnact-10_346-4e_4f2_4h2_4k4_4u-50,10,18
ctrnact-10_346-4e_4f2_4h2_4k4_4u-51,10,18
ctrnact-10_346-4e_4f2_4h2_4k4_4u-52,10,18
ctrnact-10_346-4e_4f2_4h2_4k4_4u-6,10,18
ctrnact-10_346-4e_4f2_4h2_4k4_4u-9,10,18
ctrnact-10_346-4e_4f2_4h3_4j2_4k2-1,10,18
ctrnact-10_346-4e_4f2_4h3_4j2_4k2-17,10,18
ctrnact-10_346-4e_4f2_4h3_4j2_4k2-2,10,18
ctrnact-10_346-4e_4f2_4h3_4j2_4k2-21,10,18
ctrnact-10_346-4e_4f2_4h3_4j2_4k2-5,10,18
ctrnact-10_346-4e_4f2_4h3_4j2_4k2-7,10,18
ctrnact-10_346-4e_4f2_4h3_4j2_4k2-73,10,18
ctrnact-10_346-4e_4f2_4h3_4j2_4k2-74,10,18
ctrnact-10_346-4e_4f2_4h3_4j2_4k2-81,10,18
ctrnact-10_346-4e_4f2_4h3_4j2_4k2-83,10,18
ctrnact-10_346-4e_4f2_4h3_4j2_4k2-85,10,18
ctrnact-10_346-4e_4f2_4h3_4j2_4k2-86,10,18
ctrnact-10_346-4e_4f2_4h_4k2_4u4-1,10,18
ctrnact-10_346-4e_4f2_4h_4k2_4u4-2,10,18
ctrnact-10_346-4e_4f2_4h_4k2_5d2_6i2-1,10,16
ctrnact-10_346-4e_4f2_4h_4k2_5d2_6i2-2,10,16
ctrnact-10_346-4e_4f2_4h_4k_4u_5b_5d_6i2-1,10,16
ctrnact-10_346-4e_4f2_4h_4k_4u_5b_5d_6i2-2,10,16
ctrnact-10_346-4e_4f2_4h_4k_4u_5b_5d_6i2-3,10,16
ctrnact-10_346-4e_4f2_4h_4k_4u_5b_5d_6i2-4,10,16
ctrnact-10_346-4e_4f2_4h_5b2_5c4-1,10,14
ctrnact-10_346-4e_4f2_4h_5b2_5c4-2,10,14
ctrnact-10_346-4e_4f_4g_4h2_4k2_4u3-1,10,18
ctrnact-10_346-4e_4f_4g_4h2_4k2_4u3-13,10,18
ctrnact-10_346-4e_4f_4g_4h2_4k2_4u3-14,10,18
ctrnact-10_346-4e_4f_4g_4h2_4k2_4u3-3,10,18
ctrnact-10_346-4e_4f_4g_4h2_4k_5b_5d_6i2-1,10,16
ctrnact-10_346-4e_4f_4g_4h2_4k_5b_5d_6i2-25,10,16
ctrnact-10_346-4e_4f_4g_4h2_4k_5b_5d_6i2-26,10,16
ctrnact-10_346-4e_4f_4g_4h2_4k_5b_5d_6i2-27,10,16
ctrnact-10_346-4e_4f_4g_4h2_4k_5b_5d_6i2-28,10,16
ctrnact-10_346-4e_4f_4g_4h2_4k_5b_5d_6i2-3,10,16
ctrnact-10_346-4e_4f_4g_4h2_4k_5b_5d_6i2-5,10,16
ctrnact-10_346-4e_4f_4g_4h2_4k_5b_5d_6i2-7,10,16
ctrnact-10_346-4e_4f_4g_4h3_4j_4k2_4u-1,10,18
ctrnact-10_346-4e_4f_4g_4h3_4j_4k2_4u-13,10,18
ctrnact-10_346-4e_4f_4g_4h3_4j_4k2_4u-3,10,18
ctrnact-10_346-4e_4f_4g_4h3_4j_4k2_4u-49,10,18
ctrnact-10_346-4e_4f_4g_4h3_4j_4k2_4u-50,10,18
ctrnact-10_346-4e_4f_4g_4h3_4j_4k2_4u-53,10,18
ctrnact-10_346-4e_4f_4g_4h3_4j_4k2_4u-55,10,18
ctrnact-10_346-4e_4f_4g_4h3_4j_4k2_4u-61,10,18
ctrnact-10_346-4e_4f_4g_4h3_4j_4k2_4u-63,10,18
ctrnact-10_346-4e_4f_4g_4h3_4j_4k2_4u-65,10,18
ctrnact-10_346-4e_4f_4g_4h3_4j_4k2_4u-66,10,18
ctrnact-10_346-4e_4f_4g_4h3_4j_4k2_4u-9,10,18
ctrnact-10_346-4e_4f_4g_4h3_4k4-1,10,18
ctrnact-10_346-4e_4f_4g_4h3_4k4-11,10,18
ctrnact-10_346-4e_4f_4g_4h3_4k4-3,10,18
ctrnact-10_346-4e_4f_4g_4h3_4k4-49,10,18
ctrnact-10_346-4e_4f_4g_4h3_4k4-50,10,18
ctrnact-10_346-4e_4f_4g_4h3_4k4-53,10,18
ctrnact-10_346-4e_4f_4g_4h3_4k4-54,10,18
ctrnact-10_346-4e_4f_4g_4h3_4k4-65,10,18
ctrnact-10_346-4e_4f_4g_4h3_4k4-67,10,18
ctrnact-10_346-4e_4f_4g_4h3_4k4-70,10,18
ctrnact-10_346-4e_4f_4g_4h3_4k4-75,10,18
ctrnact-10_346-4e_4f_4g_4h3_4k4-9,10,18
ctrnact-10_346-4e_4f_4h2_4j_4k_4r_4u3-1,10,18
ctrnact-10_346-4e_4f_4h2_4j_4k_4r_4u3-7,10,18
ctrnact-10_346-4e_4f_4h2_4j_4k_4s_4u3-1,10,18
ctrnact-10_346-4e_4f_4h2_4j_4k_4s_4u3-7,10,18
ctrnact-10_346-4e_4f_4h2_4j_4k_4s_5c2_5d-1,10,16
ctrnact-10_346-4e_4f_4h2_4j_4k_4s_5c2_5d-7,10,16
ctrnact-10_346-4e_4f_4h2_4j_4k_4u2_5d_6i-1,10,18
ctrnact-10_346-4e_4f_4h2_4j_4k_4u2_5d_6i-7,10,18
ctrnact-10_346-4e_4f_4h2_4j_4k_4u4-1,10,19
ctrnact-10_346-4e_4f_4h2_4j_4k_4u4-13,10,19
ctrnact-10_346-4e_4f_4h2_4j_4k_4u4-14,10,19
ctrnact-10_346-4e_4f_4h2_4j_4k_4u4-2,10,19
ctrnact-10_346-4e_4f_4h2_4j_4k_4u_5c2_5d-1,10,17
ctrnact-10_346-4e_4f_4h2_4j_4k_4u_5c2_5d-17,10,17
ctrnact-10_346-4e_4f_4h2_4j_4k_4u_5c2_5d-23,10,17
ctrnact-10_346-4e_4f_4h2_4j_4k_4u_5c2_5d-7,10,17
ctrnact-10_346-4e_4f_4h2_4j_4k_4u_5d_6f2-1,10,16
ctrnact-10_346-4e_4f_4h2_4j_4k_4u_5d_6f2-7,10,16
ctrnact-10_346-4e_4f_4h2_4j_4k_5d2_6i2-1,10,17
ctrnact-10_346-4e_4f_4h2_4j_4k_5d2_6i2-13,10,17
ctrnact-10_346-4e_4f_4h2_4j_4k_5d2_6i2-14,10,17
ctrnact-10_346-4e_4f_4h2_4j_4k_5d2_6i2-2,10,17
ctrnact-10_346-4e_4f_4h2_4j_4k_5d_6g_6i2-1,10,16
ctrnact-10_346-4e_4f_4h2_4j_4k_5d_6g_6i2-7,10,16
ctrnact-10_346-4e_4f_4h2_4j_4k_5d_6h_6i2-1,10,16
ctrnact-10_346-4e_4f_4h2_4j_4k_5d_6h_6i2-7,10,16
ctrnact-10_346-4e_4f_4h2_4j_4p2_5b_5c2-1,10,14
ctrnact-10_346-4e_4f_4h2_4j_4p2_5b_5c2-7,10,14
ctrnact-10_346-4e_4f_4h2_4j_4r_5b_5d_6i2-1,10,16
ctrnact-10_346-4e_4f_4h2_4j_4r_5b_5d_6i2-7,10,16
ctrnact-10_346-4e_4f_4h2_4j_4s2_5b_5c2-1,10,15
ctrnact-10_346-4e_4f_4h2_4j_4s2_5b_5c2-17,10,15
ctrnact-10_346-4e_4f_4h2_4j_4s2_5b_5c2-23,10,15
ctrnact-10_346-4e_4f_4h2_4j_4s2_5b_5c2-7,10,15
ctrnact-10_346-4e_4f_4h2_4j_4s_5b_5d_6i2-1,10,16
ctrnact-10_346-4e_4f_4h2_4j_4s_5b_5d_6i2-7,10,16
ctrnact-10_346-4e_4f_4h2_4j_4u_5b_5d_6i2-1,10,17
ctrnact-10_346-4e_4f_4h2_4j_4u_5b_5d_6i2-13,10,17
ctrnact-10_346-4e_4f_4h2_4j_4u_5b_5d_6i2-14,10,17
ctrnact-10_346-4e_4f_4h2_4j_4u_5b_5d_6i2-2,10,17
ctrnact-10_346-4e_4f_4h2_4k2_4s_5b_5c2-1,10,16
ctrnact-10_346-4e_4f_4h2_4k2_4s_5b_5c2-13,10,16
ctrnact-10_346-4e_4f_4h2_4k2_4s_5b_5c2-14,10,16
ctrnact-10_346-4e_4f_4h2_4k2_4s_5b_5c2-3,10,16
ctrnact-10_346-4e_4f_4h2_4k2_4u2_5b_6i-1,10,18
ctrnact-10_346-4e_4f_4h2_4k2_4u2_5b_6i-13,10,18
ctrnact-10_346-4e_4f_4h2_4k2_4u2_5b_6i-14,10,18
ctrnact-10_346-4e_4f_4h2_4k2_4u2_5b_6i-3,10,18
ctrnact-10_346-4e_4f_4h2_4k2_4u_5b_5c2-1,10,17
ctrnact-10_346-4e_4f_4h2_4k2_4u_5b_5c2-13,10,17
ctrnact-10_346-4e_4f_4h2_4k2_4u_5b_5c2-14,10,17
ctrnact-10_346-4e_4f_4h2_4k2_4u_5b_5c2-3,10,17
ctrnact-10_346-4e_4f_4h2_4k2_4u_5b_5c2-33,10,17
ctrnact-10_346-4e_4f_4h2_4k2_4u_5b_5c2-35,10,17
ctrnact-10_346-4e_4f_4h2_4k2_4u_5b_5c2-45,10,17
ctrnact-10_346-4e_4f_4h2_4k2_4u_5b_5c2-46,10,17
ctrnact-10_346-4e_4f_4h2_4k2_4u_5b_6f2-1,10,16
ctrnact-10_346-4e_4f_4h2_4k2_4u_5b_6f2-13,10,16
ctrnact-10_346-4e_4f_4h2_4k2_4u_5b_6f2-14,10,16
ctrnact-10_346-4e_4f_4h2_4k2_4u_5b_6f2-3,10,16
ctrnact-10_346-4e_4f_4h2_4k2_5b_5d_6i2-1,10,17
ctrnact-10_346-4e_4f_4h2_4k2_5b_5d_6i2-10,10,17
ctrnact-10_346-4e_4f_4h2_4k2_5b_5d_6i2-13,10,17
ctrnact-10_346-4e_4f_4h2_4k2_5b_5d_6i2-14,10,17
ctrnact-10_346-4e_4f_4h2_4k2_5b_5d_6i2-17,10,17
ctrnact-10_346-4e_4f_4h2_4k2_5b_5d_6i2-18,10,17
ctrnact-10_346-4e_4f_4h2_4k2_5b_5d_6i2-2,10,17
ctrnact-10_346-4e_4f_4h2_4k2_5b_5d_6i2-21,10,17
ctrnact-10_346-4e_4f_4h2_4k2_5b_5d_6i2-22,10,17
ctrnact-10_346-4e_4f_4h2_4k2_5b_5d_6i2-5,10,17
ctrnact-10_346-4e_4f_4h2_4k2_5b_5d_6i2-6,10,17
ctrnact-10_346-4e_4f_4h2_4k2_5b_5d_6i2-73,10,17
ctrnact-10_346-4e_4f_4h2_4k2_5b_5d_6i2-74,10,17
ctrnact-10_346-4e_4f_4h2_4k2_5b_5d_6i2-75,10,17
ctrnact-10_346-4e_4f_4h2_4k2_5b_5d_6i2-76,10,17
ctrnact-10_346-4e_4f_4h2_4k2_5b_5d_6i2-81,10,17
ctrnact-10_346-4e_4f_4h2_4k2_5b_5d_6i2-82,10,17
ctrnact-10_346-4e_4f_4h2_4k2_5b_5d_6i2-83,10,17
ctrnact-10_346-4e_4f_4h2_4k2_5b_5d_6i2-84,10,17
ctrnact-10_346-4e_4f_4h2_4k2_5b_5d_6i2-85,10,17
ctrnact-10_346-4e_4f_4h2_4k2_5b_5d_6i2-86,10,17
ctrnact-10_346-4e_4f_4h2_4k2_5b_5d_6i2-87,10,17
ctrnact-10_346-4e_4f_4h2_4k2_5b_5d_6i2-88,10,17
ctrnact-10_346-4e_4f_4h2_4k2_5b_5d_6i2-9,10,17
ctrnact-10_346-4e_4f_4h2_4k2_5b_6g_6i2-1,10,16
ctrnact-10_346-4e_4f_4h2_4k2_5b_6g_6i2-13,10,16
ctrnact-10_346-4e_4f_4h2_4k2_5b_6g_6i2-14,10,16
ctrnact-10_346-4e_4f_4h2_4k2_5b_6g_6i2-3,10,16
