id,k,lattice,group,orbifold
ctrnact-09_34-4s3_5c4_6i2-1,9,rectangular,cm,*×
ctrnact-09_34-4s3_5c4_6i2-19,9,rectangular,cmm,2*22
ctrnact-09_34-4s3_5c4_6i2-20,9,rectangular,cmm,2*22
ctrnact-09_34-4s3_5c4_6i2-21,9,rectangular,cmm,2*22
ctrnact-09_34-4s3_5c4_6i2-22,9,rectangular,cmm,2*22
ctrnact-09_34-4s3_5c4_6i2-23,9,rectangular,cmm,2*22
ctrnact-09_34-4s3_5c4_6i2-24,9,rectangular,cmm,2*22
ctrnact-09_34-4s3_5c4_6i2-25,9,rectangular,cmm,2*22
ctrnact-09_34-4s3_5c4_6i2-26,9,rectangular,cmm,2*22
ctrnact-09_34-4s3_5c4_6i2-27,9,rectangular,cmm,2*22
ctrnact-09_34-4s3_5c4_6i2-28,9,rectangular,cmm,2*22
ctrnact-09_34-4s3_5c4_6i2-29,9,rectangular,cmm,2*22
ctrnact-09_34-4s3_5c4_6i2-31,9,rectangular,cmm,2*22
ctrnact-09_34-4s3_5c4_6i2-34,9,rectangular,cmm,2*22
ctrnact-09_34-4s3_5c4_6i2-49,9,rectangular,pmg,22*
ctrnact-09_34-4s3_5c4_6i2-5,9,rectangular,cm,*×
ctrnact-09_34-4s3_5c4_6i2-50,9,rectangular,pmg,22*
ctrnact-09_34-4s3_5c4_6i2-51,9,rectangular,pmg,22*
ctrnact-09_34-4s3_5c4_6i2-54,9,rectangular,pmg,22*
ctrnact-09_34-4s3_5c4_6i2-55,9,rectangular,pmg,22*
ctrnact-09_34-4s3_5c4_6i2-56,9,rectangular,cmm,2*22
ctrnact-09_34-4s3_5c4_6i2-58,9,rectangular,pmg,22*
ctrnact-09_34-4s3_5c4_6i2-70,9,rectangular,pmg,22*
ctrnact-09_34-4s3_5c4_6i2-71,9,rectangular,pmg,22*
ctrnact-09_34-4s3_5c4_6i2-72,9,rectangular,pmg,22*
ctrnact-09_34-4s3_5c4_6i2-81,9,rectangular,pmg,22*
ctrnact-09_34-4s3_5c4_6i2-82,9,rectangular,pmg,22*
ctrnact-09_34-4s3_5c4_6i2-88,9,rectangular,pmg,22*
ctrnact-09_34-4s3_5c5_6f-1,9,rectangular,cmm,2*22
ctrnact-09_34-4s3_5c5_6f-12,9,rectangular,cmm,2*22
ctrnact-09_34-4s3_5c5_6f-14,9,rectangular,cmm,2*22
ctrnact-09_34-4s3_5c5_6f-2,9,rectangular,cmm,2*22
ctrnact-09_34-4s3_5c5_6f-22,9,rectangular,cmm,2*22
ctrnact-09_34-4s3_5c5_6f-26,9,rectangular,cmm,2*22
ctrnact-09_34-4s3_5c5_6f-3,9,rectangular,cmm,2*22
ctrnact-09_34-4s3_5c5_6f-4,9,rectangular,cmm,2*22
ctrnact-09_34-4s3_5c5_6f-5,9,rectangular,cmm,2*22
ctrnact-09_34-4s3_5c5_6f-6,9,rectangular,cmm,2*22
ctrnact-09_34-4s3_5c5_6i-1,9,rhombic,cmm,2*22
ctrnact-09_34-4s3_5c5_6i-10,9,rhombic,cmm,2*22
ctrnact-09_34-4s3_5c5_6i-11,9,rhombic,cmm,2*22
ctrnact-09_34-4s3_5c5_6i-12,9,rhombic,cmm,2*22
ctrnact-09_34-4s3_5c5_6i-13,9,rhombic,cmm,2*22
ctrnact-09_34-4s3_5c5_6i-14,9,rhombic,cmm,2*22
ctrnact-09_34-4s3_5c5_6i-15,9,rhombic,cmm,2*22
ctrnact-09_34-4s3_5c5_6i-16,9,rhombic,cmm,2*22
ctrnact-09_34-4s3_5c5_6i-17,9,rhombic,cmm,2*22
ctrnact-09_34-4s3_5c5_6i-18,9,rhombic,cmm,2*22
ctrnact-09_34-4s3_5c5_6i-2,9,rhombic,cmm,2*22
ctrnact-09_34-4s3_5c5_6i-3,9,rhombic,cmm,2*22
ctrnact-09_34-4s3_5c5_6i-31,9,rhombic,cmm,2*22
ctrnact-09_34-4s3_5c5_6i-32,9,rhombic,cmm,2*22
ctrnact-09_34-4s3_5c5_6i-36,9,rhombic,cmm,2*22
ctrnact-09_34-4s3_5c5_6i-38,9,rhombic,cmm,2*22
ctrnact-09_34-4s3_5c5_6i-39,9,rhombic,cmm,2*22
ctrnact-09_34-4s3_5c5_6i-4,9,rhombic,cmm,2*22
ctrnact-09_34-4s3_5c5_6i-40,9,rhombic,cmm,2*22
ctrnact-09_34-4s3_5c5_6i-48,9,rhombic,cmm,2*22
ctrnact-09_34-4s3_5c5_6i-5,9,rhombic,cmm,2*22
ctrnact-09_34-4s3_5c5_6i-50,9,rhombic,cmm,2*22
ctrnact-09_34-4s3_5c5_6i-6,9,rhombic,cmm,2*22
ctrnact-09_34-4s3_5c5_6i-66,9,rhombic,cmm,2*22
ctrnact-09_34-4s3_5c5_6i-7,9,rhombic,cmm,2*22
ctrnact-09_34-4s3_5c5_6i-70,9,rhombic,cmm,2*22
ctrnact-09_34-4s3_5c5_6i-72,9,rhombic,cmm,2*22
ctrnact-09_34-4s3_5c5_6i-73,9,rhombic,cmm,2*22
ctrnact-09_34-4s3_5c5_6i-8,9,rhombic,cmm,2*22
ctrnact-09_34-4s3_5c5_6i-9,9,rhombic,cmm,2*22
ctrnact-09_34-4s3_5c6-11,9,rectangular,cmm,2*22
ctrnact-09_34-4s3_5c6-12,9,rectangular,cmm,2*22
ctrnact-09_34-4s3_5c6-13,9,rectangular,cmm,2*22
ctrnact-09_34-4s3_5c6-14,9,rectangular,cmm,2*22
ctrnact-09_34-4s3_5c6-15,9,rectangular,cmm,2*22
ctrnact-09_34-4s3_5c6-16,9,rectangular,cmm,2*22
ctrnact-09_34-4s3_5c6-17,9,rectangular,cmm,2*22
ctrnact-09_34-4s3_5c6-26,9,rectangular,pmg,22*
ctrnact-09_34-4s3_5c6-29,9,rectangular,cmm,2*22
ctrnact-09_34-4s3_5c6-3,9,rhombic,cm,*×
ctrnact-09_34-4s3_5c6-33,9,rectangular,pmg,22*
ctrnact-09_34-4s3_5c6-34,9,rectangular,pmg,22*
ctrnact-09_34-4s3_5c6-45,9,rectangular,cmm,2*22
ctrnact-09_34-4s3_5c6-48,9,rectangular,pmg,22*
ctrnact-09_34-4s3_5c_6f_6i4-1,9,rectangular,cmm,2*22
ctrnact-09_34-4s3_5c_6i5-1,9,rhombic,cmm,2*22
ctrnact-09_34-4s4_5c2_6f2_6i-1,9,rectangular,cmm,2*22
ctrnact-09_34-4s4_5c2_6f_6i2-1,9,rhombic,cmm,2*22
ctrnact-09_34-4s4_5c2_6f_6i2-2,9,rhombic,cmm,2*22
ctrnact-09_34-4s4_5c2_6f_6i2-3,9,rhombic,cmm,2*22
ctrnact-09_34-4s4_5c2_6i3-15,9,rectangular,pmg,22*
ctrnact-09_34-4s4_5c2_6i3-16,9,rectangular,pmg,22*
ctrnact-09_34-4s4_5c2_6i3-5,9,rectangular,cmm,2*22
ctrnact-09_34-4s4_5c2_6i3-6,9,rectangular,cmm,2*22
ctrnact-09_34-4s4_5c3_6f_6i-1,9,rectangular,cmm,2*22
ctrnact-09_34-4s4_5c3_6f_6i-2,9,rectangular,cmm,2*22
ctrnact-09_34-4s4_5c3_6f_6i-22,9,rectangular,cmm,2*22
ctrnact-09_34-4s4_5c3_6f_6i-23,9,rectangular,cmm,2*22
ctrnact-09_34-4s4_5c3_6f_6i-3,9,rectangular,cmm,2*22
ctrnact-09_34-4s4_5c3_6f_6i-4,9,rectangular,cmm,2*22
ctrnact-09_34-4s4_5c3_6f_6i-5,9,rectangular,cmm,2*22
ctrnact-09_34-4s4_5c3_6f_6i-6,9,rectangular,cmm,2*22
ctrnact-09_34-4s4_5c3_6f_6i-7,9,rectangular,cmm,2*22
ctrnact-09_34-4s4_5c3_6f_6i-8,9,rectangular,cmm,2*22
ctrnact-09_34-4s4_5c3_6i2-1,9,rhombic,cmm,2*22
ctrnact-09_34-4s4_5c3_6i2-10,9,rhombic,cmm,2*22
ctrnact-09_34-4s4_5c3_6i2-11,9,rhombic,cmm,2*22
ctrnact-09_34-4s4_5c3_6i2-12,9,rhombic,cmm,2*22
ctrnact-09_34-4s4_5c3_6i2-2,9,rhombic,cmm,2*22
ctrnact-09_34-4s4_5c3_6i2-3,9,rhombic,cmm,2*22
ctrnact-09_34-4s4_5c3_6i2-31,9,rhombic,cmm,2*22
ctrnact-09_34-4s4_5c3_6i2-33,9,rhombic,cmm,2*22
ctrnact-09_34-4s4_5c3_6i2-34,9,rhombic,cmm,2*22
ctrnact-09_34-4s4_5c3_6i2-4,9,rhombic,cmm,2*22
ctrnact-09_34-4s4_5c3_6i2-5,9,rhombic,cmm,2*22
ctrnact-09_34-4s4_5c3_6i2-6,9,rhombic,cmm,2*22
ctrnact-09_34-4s4_5c3_6i2-7,9,rhombic,cmm,2*22
ctrnact-09_34-4s4_5c3_6i2-8,9,rhombic,cmm,2*22
ctrnact-09_34-4s4_5c3_6i2-9,9,rhombic,cmm,2*22
ctrnact-09_34-4s4_5c4_6f-1,9,rhombic,cmm,2*22
ctrnact-09_34-4s4_5c4_6f-10,9,rhombic,cmm,2*22
ctrnact-09_34-4s4_5c4_6f-15,9,rhombic,cmm,2*22
ctrnact-09_34-4s4_5c4_6f-3,9,rhombic,cmm,2*22
ctrnact-09_34-4s4_5c4_6f-6,9,rhombic,cmm,2*22
ctrnact-09_34-4s4_5c4_6i-1,9,rhombic,cm,*×
ctrnact-09_34-4s4_5c4_6i-21,9,rectangular,cmm,2*22
ctrnact-09_34-4s4_5c4_6i-22,9,rectangular,cmm,2*22
ctrnact-09_34-4s4_5c4_6i-23,9,rectangular,cmm,2*22
ctrnact-09_34-4s4_5c4_6i-24,9,rectangular,cmm,2*22
ctrnact-09_34-4s4_5c4_6i-25,9,rectangular,cmm,2*22
ctrnact-09_34-4s4_5c4_6i-26,9,rectangular,cmm,2*22
ctrnact-09_34-4s4_5c4_6i-27,9,rectangular,cmm,2*22
ctrnact-09_34-4s4_5c4_6i-28,9,rectangular,cmm,2*22
ctrnact-09_34-4s4_5c4_6i-29,9,rectangular,cmm,2*22
ctrnact-09_34-4s4_5c4_6i-30,9,rectangular,cmm,2*22
ctrnact-09_34-4s4_5c4_6i-31,9,rectangular,cmm,2*22
ctrnact-09_34-4s4_5c4_6i-33,9,rectangular,cmm,2*22
ctrnact-09_34-4s4_5c4_6i-34,9,rectangular,cmm,2*22
ctrnact-09_34-4s4_5c4_6i-37,9,rectangular,cmm,2*22
ctrnact-09_34-4s4_5c4_6i-4,9,rhombic,cm,*×
ctrnact-09_34-4s4_5c4_6i-61,9,rectangular,pmg,22*
ctrnact-09_34-4s4_5c4_6i-62,9,rectangular,pmg,22*
ctrnact-09_34-4s4_5c4_6i-65,9,rectangular,pmg,22*
ctrnact-09_34-4s4_5c4_6i-66,9,rectangular,cmm,2*22
ctrnact-09_34-4s4_5c4_6i-73,9,rectangular,pmg,22*
ctrnact-09_34-4s4_5c4_6i-74,9,rectangular,pmg,22*
ctrnact-09_34-4s4_5c4_6i-82,9,rectangular,pmg,22*
ctrnact-09_34-4s4_5c4_6i-99,9,rectangular,pmg,22*
ctrnact-09_34-4s4_5c5-1,9,rhombic,cmm,2*22
ctrnact-09_34-4s4_5c5-10,9,rhombic,cmm,2*22
ctrnact-09_34-4s4_5c5-2,9,rhombic,cmm,2*22
ctrnact-09_34-4s4_5c5-21,9,rhombic,cmm,2*22
ctrnact-09_34-4s4_5c5-24,9,rhombic,cmm,2*22
ctrnact-09_34-4s4_5c5-27,9,rhombic,cmm,2*22
ctrnact-09_34-4s4_5c5-3,9,rhombic,cmm,2*22
ctrnact-09_34-4s4_5c5-37,9,rhombic,cmm,2*22
ctrnact-09_34-4s4_5c5-4,9,rhombic,cmm,2*22
ctrnact-09_34-4s4_5c5-44,9,rhombic,cmm,2*22
ctrnact-09_34-4s4_5c5-5,9,rhombic,cmm,2*22
ctrnact-09_34-4s4_5c5-6,9,rhombic,cmm,2*22
ctrnact-09_34-4s4_5c5-7,9,rhombic,cmm,2*22
ctrnact-09_34-4s4_5c5-8,9,rhombic,cmm,2*22
ctrnact-09_34-4s4_5c5-9,9,rhombic,cmm,2*22
ctrnact-09_34-4s4_5c_6f_6i3-1,9,rectangular,cmm,2*22
ctrnact-09_34-4s4_5c_6i4-1,9,rhombic,cmm,2*22
ctrnact-09_34-4s5_5c2_6f_6i-1,9,rhombic,cmm,2*22
ctrnact-09_34-4s5_5c2_6f_6i-2,9,rhombic,cmm,2*22
ctrnact-09_34-4s5_5c2_6i2-21,9,rectangular,pmg,22*
ctrnact-09_34-4s5_5c2_6i2-6,9,rectangular,cmm,2*22
ctrnact-09_34-4s5_5c2_6i2-7,9,rectangular,cmm,2*22
ctrnact-09_34-4s5_5c2_6i2-8,9,rectangular,cmm,2*22
ctrnact-09_34-4s5_5c3_6f-1,9,rectangular,cmm,2*22
ctrnact-09_34-4s5_5c3_6f-17,9,rectangular,cmm,2*22
ctrnact-09_34-4s5_5c3_6f-2,9,rectangular,cmm,2*22
ctrnact-09_34-4s5_5c3_6f-3,9,rectangular,cmm,2*22
ctrnact-09_34-4s5_5c3_6f-4,9,rectangular,cmm,2*22
ctrnact-09_34-4s5_5c3_6f-5,9,rectangular,cmm,2*22
ctrnact-09_34-4s5_5c3_6i-1,9,rhombic,cmm,2*22
ctrnact-09_34-4s5_5c3_6i-10,9,rhombic,cmm,2*22
ctrnact-09_34-4s5_5c3_6i-2,9,rhombic,cmm,2*22
ctrnact-09_34-4s5_5c3_6i-3,9,rhombic,cmm,2*22
ctrnact-09_34-4s5_5c3_6i-31,9,rhombic,cmm,2*22
ctrnact-09_34-4s5_5c3_6i-33,9,rhombic,cmm,2*22
ctrnact-09_34-4s5_5c3_6i-4,9,rhombic,cmm,2*22
ctrnact-09_34-4s5_5c3_6i-5,9,rhombic,cmm,2*22
ctrnact-09_34-4s5_5c3_6i-6,9,rhombic,cmm,2*22
ctrnact-09_34-4s5_5c3_6i-7,9,rhombic,cmm,2*22
ctrnact-09_34-4s5_5c3_6i-8,9,rhombic,cmm,2*22
ctrnact-09_34-4s5_5c3_6i-9,9,rhombic,cmm,2*22
ctrnact-09_34-4s5_5c4-16,9,rectangular,cmm,2*22
ctrnact-09_34-4s5_5c4-17,9,rectangular,cmm,2*22
ctrnact-09_34-4s5_5c4-18,9,rectangular,cmm,2*22
ctrnact-09_34-4s5_5c4-19,9,rectangular,cmm,2*22
ctrnact-09_34-4s5_5c4-20,9,rectangular,cmm,2*22
ctrnact-09_34-4s5_5c4-21,9,rectangular,cmm,2*22
ctrnact-09_34-4s5_5c4-22,9,rectangular,cmm,2*22
ctrnact-09_34-4s5_5c4-23,9,rectangular,cmm,2*22
ctrnact-09_34-4s5_5c4-26,9,rectangular,cmm,2*22
ctrnact-09_34-4s5_5c4-51,9,rectangular,pmg,22*
ctrnact-09_34-4s5_5c4-56,9,rectangular,pmg,22*
ctrnact-09_34-4s5_5c4-67,9,rectangular,pmg,22*
ctrnact-09_34-4s5_5c_6f_6i2-1,9,rectangular,cmm,2*22
ctrnact-09_34-4s5_5c_6i3-1,9,rhombic,cmm,2*22
ctrnact-09_34-4s6_5c2_6f-1,9,rhombic,cmm,2*22
ctrnact-09_34-4s6_5c2_6i-28,9,rectangular,pmg,22*
ctrnact-09_34-4s6_5c2_6i-7,9,rectangular,cmm,2*22
ctrnact-09_34-4s6_5c2_6i-8,9,rectangular,cmm,2*22
ctrnact-09_34-4s6_5c2_6i-9,9,rectangular,cmm,2*22
ctrnact-09_34-4s6_5c3-1,9,rhombic,cmm,2*22
ctrnact-09_34-4s6_5c3-2,9,rhombic,cmm,2*22
ctrnact-09_34-4s6_5c3-22,9,rhombic,cmm,2*22
ctrnact-09_34-4s6_5c3-3,9,rhombic,cmm,2*22
ctrnact-09_34-4s6_5c3-4,9,rhombic,cmm,2*22
ctrnact-09_34-4s6_5c3-6,9,rhombic,cmm,2*22
ctrnact-09_34-4s6_5c_6f_6i-1,9,rectangular,cmm,2*22
ctrnact-09_34-4s6_5c_6i2-1,9,rhombic,cmm,2*22
ctrnact-09_34-4s7_5c2-10,9,rectangular,cmm,2*22
ctrnact-09_34-4s7_5c2-11,9,rectangular,cmm,2*22
ctrnact-09_34-4s7_5c2-8,9,rectangular,cmm,2*22
ctrnact-09_34-4s7_5c2-9,9,rectangular,cmm,2*22
ctrnact-09_34-4s7_5c_6f-1,9,rectangular,cmm,2*22
ctrnact-09_34-4s7_5c_6i-1,9,rhombic,cmm,2*22
ctrnact-09_34-4s8_5c-1,9,rhombic,cmm,2*22
ctrnact-09_34-4s_5c2_5d_5e2_5f2_6h-1,9,square,cmm,2*22
ctrnact-09_34-4s_5c2_5d_5e2_6a_6f_6h-1,9,hexagonal,p6m,*632
ctrnact-09_34-4s_5c2_5d_5e_5f3_6h-1,9,rhombic,cmm,2*22
ctrnact-09_34-4s_5c2_6f2_6i4-1,9,rectangular,cmm,2*22
ctrnact-09_34-4s_5c2_6f2_6i4-2,9,rectangular,cmm,2*22
ctrnact-09_34-4s_5c2_6f_6i5-1,9,rhombic,cmm,2*22
ctrnact-09_34-4s_5c2_6f_6i5-2,9,rhombic,cmm,2*22
ctrnact-09_34-4s_5c2_6f_6i5-3,9,rhombic,cmm,2*22
ctrnact-09_34-4s_5c2_6f_6i5-4,9,rhombic,cmm,2*22
ctrnact-09_34-4s_5c2_6f_6i5-5,9,rhombic,cmm,2*22
ctrnact-09_34-4s_5c2_6f_6i5-6,9,rhombic,cmm,2*22
ctrnact-09_34-4s_5c2_6i6-2,9,rectangular,cmm,2*22
ctrnact-09_34-4s_5c2_6i6-3,9,rectangular,pmg,22*
ctrnact-09_34-4s_5c2_6i6-4,9,rectangular,pmg,22*
ctrnact-09_34-4s_5c2_6i6-5,9,rectangular,pmg,22*
ctrnact-09_34-4s_5c3_6f_6i4-1,9,rectangular,cmm,2*22
ctrnact-09_34-4s_5c3_6f_6i4-10,9,rectangular,cmm,2*22
ctrnact-09_34-4s_5c3_6f_6i4-11,9,rectangular,cmm,2*22
ctrnact-09_34-4s_5c3_6f_6i4-13,9,rectangular,cmm,2*22
ctrnact-09_34-4s_5c3_6f_6i4-2,9,rectangular,cmm,2*22
ctrnact-09_34-4s_5c3_6f_6i4-3,9,rectangular,cmm,2*22
ctrnact-09_34-4s_5c3_6f_6i4-4,9,rectangular,cmm,2*22
ctrnact-09_34-4s_5c3_6f_6i4-5,9,rectangular,cmm,2*22
ctrnact-09_34-4s_5c3_6f_6i4-7,9,rectangular,cmm,2*22
ctrnact-09_34-4s_5c3_6f_6i4-8,9,rectangular,cmm,2*22
ctrnact-09_34-4s_5c3_6i5-1,9,rhombic,cmm,2*22
ctrnact-09_34-4s_5c3_6i5-10,9,rhombic,cmm,2*22
ctrnact-09_34-4s_5c3_6i5-12,9,rhombic,cmm,2*22
ctrnact-09_34-4s_5c3_6i5-13,9,rhombic,cmm,2*22
ctrnact-09_34-4s_5c3_6i5-15,9,rhombic,cmm,2*22
ctrnact-09_34-4s_5c3_6i5-2,9,rhombic,cmm,2*22
ctrnact-09_34-4s_5c3_6i5-3,9,rhombic,cmm,2*22
ctrnact-09_34-4s_5c3_6i5-4,9,rhombic,cmm,2*22
ctrnact-09_34-4s_5c3_6i5-5,9,rhombic,cmm,2*22
ctrnact-09_34-4s_5c3_6i5-6,9,rhombic,cmm,2*22
ctrnact-09_34-4s_5c3_6i5-7,9,rhombic,cmm,2*22
ctrnact-09_34-4s_5c3_6i5-9,9,rhombic,cmm,2*22
ctrnact-09_34-4s_5c4_6f2_6i2-1,9,rectangular,cmm,2*22
ctrnact-09_34-4s_5c4_6f2_6i2-2,9,rectangular,cmm,2*22
ctrnact-09_34-4s_5c4_6f2_6i2-3,9,rectangular,cmm,2*22
ctrnact-09_34-4s_5c4_6f2_6i2-5,9,rectangular,cmm,2*22
ctrnact-09_34-4s_5c4_6f2_6i2-6,9,rectangular,cmm,2*22
ctrnact-09_34-4s_5c4_6f2_6i2-8,9,rectangular,cmm,2*22
ctrnact-09_34-4s_5c4_6f_6i3-1,9,rhombic,cmm,2*22
ctrnact-09_34-4s_5c4_6f_6i3-10,9,rhombic,cmm,2*22
ctrnact-09_34-4s_5c4_6f_6i3-11,9,rhombic,cmm,2*22
ctrnact-09_34-4s_5c4_6f_6i3-12,9,rhombic,cmm,2*22
ctrnact-09_34-4s_5c4_6f_6i3-14,9,rhombic,cmm,2*22
ctrnact-09_34-4s_5c4_6f_6i3-15,9,rhombic,cmm,2*22
ctrnact-09_34-4s_5c4_6f_6i3-16,9,rhombic,cmm,2*22
ctrnact-09_34-4s_5c4_6f_6i3-18,9,rhombic,cmm,2*22
ctrnact-09_34-4s_5c4_6f_6i3-19,9,rhombic,cmm,2*22
ctrnact-09_34-4s_5c4_6f_6i3-2,9,rhombic,cmm,2*22
ctrnact-09_34-4s_5c4_6f_6i3-23,9,rhombic,cmm,2*22
ctrnact-09_34-4s_5c4_6f_6i3-24,9,rhombic,cmm,2*22
ctrnact-09_34-4s_5c4_6f_6i3-25,9,rhombic,cmm,2*22
ctrnact-09_34-4s_5c4_6f_6i3-28,9,rhombic,cmm,2*22
ctrnact-09_34-4s_5c4_6f_6i3-3,9,rhombic,cmm,2*22
ctrnact-09_34-4s_5c4_6f_6i3-4,9,rhombic,cmm,2*22
ctrnact-09_34-4s_5c4_6f_6i3-6,9,rhombic,cmm,2*22
ctrnact-09_34-4s_5c4_6f_6i3-7,9,rhombic,cmm,2*22
ctrnact-09_34-4s_5c4_6f_6i3-8,9,rhombic,cmm,2*22
ctrnact-09_34-4s_5c4_6f_6i3-9,9,rhombic,cmm,2*22
ctrnact-09_34-4s_5c4_6i4-1,9,rectangular,cm,*×
ctrnact-09_34-4s_5c4_6i4-10,9,rectangular,cmm,2*22
ctrnact-09_34-4s_5c4_6i4-11,9,rectangular,pmg,22*
ctrnact-09_34-4s_5c4_6i4-12,9,rectangular,pmg,22*
ctrnact-09_34-4s_5c4_6i4-13,9,rectangular,pmg,22*
ctrnact-09_34-4s_5c4_6i4-14,9,rectangular,pmg,22*
ctrnact-09_34-4s_5c4_6i4-15,9,rectangular,pmg,22*
ctrnact-09_34-4s_5c4_6i4-18,9,rectangular,pmg,22*
ctrnact-09_34-4s_5c4_6i4-19,9,rectangular,pmg,22*
ctrnact-09_34-4s_5c4_6i4-2,9,rectangular,cm,*×
ctrnact-09_34-4s_5c4_6i4-20,9,rectangular,pmg,22*
ctrnact-09_34-4s_5c4_6i4-21,9,rectangular,pmg,22*
ctrnact-09_34-4s_5c4_6i4-22,9,rectangular,cmm,2*22
ctrnact-09_34-4s_5c4_6i4-24,9,rectangular,pmg,22*
ctrnact-09_34-4s_5c4_6i4-25,9,rectangular,pmg,22*
ctrnact-09_34-4s_5c4_6i4-26,9,rectangular,pmg,22*
ctrnact-09_34-4s_5c4_6i4-30,9,rectangular,pmg,22*
ctrnact-09_34-4s_5c4_6i4-31,9,rectangular,pmg,22*
ctrnact-09_34-4s_5c4_6i4-32,9,rectangular,cmm,2*22
ctrnact-09_34-4s_5c4_6i4-35,9,rectangular,pmg,22*
ctrnact-09_34-4s_5c4_6i4-6,9,rectangular,cmm,2*22
ctrnact-09_34-4s_5c4_6i4-7,9,rectangular,cmm,2*22
ctrnact-09_34-4s_5c4_6i4-8,9,rectangular,cmm,2*22
ctrnact-09_34-4s_5c4_6i4-9,9,rectangular,cmm,2*22
ctrnact-09_34-4s_5c5_6f_6i2-1,9,rectangular,cmm,2*22
ctrnact-09_34-4s_5c5_6f_6i2-10,9,rectangular,cmm,2*22
ctrnact-09_34-4s_5c5_6f_6i2-12,9,rectangular,cmm,2*22
ctrnact-09_34-4s_5c5_6f_6i2-13,9,rectangular,cmm,2*22
ctrnact-09_34-4s_5c5_6f_6i2-14,9,rectangular,cmm,2*22
ctrnact-09_34-4s_5c5_6f_6i2-15,9,rectangular,cmm,2*22
ctrnact-09_34-4s_5c5_6f_6i2-16,9,rectangular,cmm,2*22
ctrnact-09_34-4s_5c5_6f_6i2-17,9,rectangular,cmm,2*22
ctrnact-09_34-4s_5c5_6f_6i2-18,9,rectangular,cmm,2*22
ctrnact-09_34-4s_5c5_6f_6i2-2,9,rectangular,cmm,2*22
ctrnact-09_34-4s_5c5_6f_6i2-20,9,rectangular,cmm,2*22
ctrnact-09_34-4s_5c5_6f_6i2-21,9,rectangular,cmm,2*22
ctrnact-09_34-4s_5c5_6f_6i2-27,9,rectangular,cmm,2*22
ctrnact-09_34-4s_5c5_6f_6i2-29,9,rectangular,cmm,2*22
ctrnact-09_34-4s_5c5_6f_6i2-3,9,rectangular,cmm,2*22
ctrnact-09_34-4s_5c5_6f_6i2-4,9,rectangular,cmm,2*22
ctrnact-09_34-4s_5c5_6f_6i2-5,9,rectangular,cmm,2*22
ctrnact-09_34-4s_5c5_6f_6i2-6,9,rectangular,cmm,2*22
ctrnact-09_34-4s_5c5_6i3-1,9,rhombic,cmm,2*22
ctrnact-09_34-4s_5c5_6i3-10,9,rhombic,cmm,2*22
ctrnact-09_34-4s_5c5_6i3-11,9,rhombic,cmm,2*22
ctrnact-09_34-4s_5c5_6i3-12,9,rhombic,cmm,2*22
ctrnact-09_34-4s_5c5_6i3-13,9,rhombic,cmm,2*22
ctrnact-09_34-4s_5c5_6i3-14,9,rhombic,cmm,2*22
ctrnact-09_34-4s_5c5_6i3-2,9,rhombic,cmm,2*22
ctrnact-09_34-4s_5c5_6i3-20,9,rhombic,cmm,2*22
ctrnact-09_34-4s_5c5_6i3-22,9,rhombic,cmm,2*22
ctrnact-09_34-4s_5c5_6i3-23,9,rhombic,cmm,2*22
ctrnact-09_34-4s_5c5_6i3-24,9,rhombic,cmm,2*22
ctrnact-09_34-4s_5c5_6i3-25,9,rhombic,cmm,2*22
ctrnact-09_34-4s_5c5_6i3-26,9,rhombic,cmm,2*22
ctrnact-09_34-4s_5c5_6i3-27,9,rhombic,cmm,2*22
ctrnact-09_34-4s_5c5_6i3-28,9,rhombic,cmm,2*22
ctrnact-09_34-4s_5c5_6i3-29,9,rhombic,cmm,2*22
ctrnact-09_34-4s_5c5_6i3-3,9,rhombic,cmm,2*22
ctrnact-09_34-4s_5c5_6i3-30,9,rhombic,cmm,2*22
ctrnact-09_34-4s_5c5_6i3-32,9,rhombic,cmm,2*22
ctrnact-09_34-4s_5c5_6i3-33,9,rhombic,cmm,2*22
ctrnact-09_34-4s_5c5_6i3-4,9,rhombic,cmm,2*22
ctrnact-09_34-4s_5c5_6i3-41,9,rhombic,cmm,2*22
ctrnact-09_34-4s_5c5_6i3-43,9,rhombic,cmm,2*22
ctrnact-09_34-4s_5c5_6i3-44,9,rhombic,cmm,2*22
ctrnact-09_34-4s_5c5_6i3-45,9,rhombic,cmm,2*22
ctrnact-09_34-4s_5c5_6i3-5,9,rhombic,cmm,2*22
ctrnact-09_34-4s_5c5_6i3-6,9,rhombic,cmm,2*22
ctrnact-09_34-4s_5c5_6i3-7,9,rhombic,cmm,2*22
ctrnact-09_34-4s_5c5_6i3-8,9,rhombic,cmm,2*22
ctrnact-09_34-4s_5c5_6i3-9,9,rhombic,cmm,2*22
ctrnact-09_34-4s_5c6_6f2-2,9,rectangular,cmm,2*22
ctrnact-09_34-4s_5c6_6f_6i-1,9,rhombic,cmm,2*22
ctrnact-09_34-4s_5c6_6f_6i-10,9,rhombic,cmm,2*22
ctrnact-09_34-4s_5c6_6f_6i-11,9,rhombic,cmm,2*22
ctrnact-09_34-4s_5c6_6f_6i-12,9,rhombic,cmm,2*22
ctrnact-09_34-4s_5c6_6f_6i-13,9,rhombic,cmm,2*22
ctrnact-09_34-4s_5c6_6f_6i-14,9,rhombic,cmm,2*22
ctrnact-09_34-4s_5c6_6f_6i-15,9,rhombic,cmm,2*22
