id,k,weight
ctrnact-11_346-4e_4f2_4h_4k2_4u5-1,11,20
ctrnact-11_346-4e_4f2_4h_4k2_4u5-2,11,20
ctrnact-11_346-4e_4f2_4h_4k2_4u_5d2_6i2-1,11,18
ctrnact-11_346-4e_4f2_4h_4k2_4u_5d2_6i2-2,11,18
ctrnact-11_346-4e_4f2_4h_4k2_4u_5d2_6i2-3,11,18
ctrnact-11_346-4e_4f2_4h_4k2_4u_5d2_6i2-4,11,18
ctrnact-11_346-4e_4f2_4h_4k_4u2_5b_5d_6i2-1,11,18
ctrnact-11_346-4e_4f2_4h_4k_4u2_5b_5d_6i2-2,11,18
ctrnact-11_346-4e_4f2_4h_4k_4u2_5b_5d_6i2-3,11,18
ctrnact-11_346-4e_4f2_4h_4k_4u2_5b_5d_6i2-4,11,18
ctrnact-11_346-4e_4f2_4h_4k_5b_5c4_5d-1,11,16
ctrnact-11_346-4e_4f2_4h_4k_5b_5c4_5d-2,11,16
ctrnact-11_346-4e_4f2_4h_4k_5b_5c4_5d-3,11,16
ctrnact-11_346-4e_4f2_4h_4k_5b_5c4_5d-4,11,16
ctrnact-11_346-4e_4f2_4i_4k3_5b2_5d_6i-1,11,10
ctrnact-11_346-4e_4f2_4j2_4k2_5b3_6i-1,11,11
ctrnact-11_346-4e_4f2_4j2_4k2_5b3_6i-2,11,11
ctrnact-11_346-4e_4f2_4j3_4k_5b2_5d_6i-1,11,11
ctrnact-11_346-4e_4f2_4j3_4k_5b2_5d_6i-2,11,11
ctrnact-11_346-4e_4f2_4j_4k4_5a_5b_6f-1,11,10
ctrnact-11_346-4e_4f_4g_4h2_4k2_4u4-1,11,20
ctrnact-11_346-4e_4f_4g_4h2_4k2_4u4-2,11,20
ctrnact-11_346-4e_4f_4g_4h2_4k2_4u4-5,11,20
ctrnact-11_346-4e_4f_4g_4h2_4k2_4u4-6,11,20
ctrnact-11_346-4e_4f_4g_4h2_4k2_5d2_6i2-1,11,18
ctrnact-11_346-4e_4f_4g_4h2_4k2_5d2_6i2-2,11,18
ctrnact-11_346-4e_4f_4g_4h2_4k2_5d2_6i2-5,11,18
ctrnact-11_346-4e_4f_4g_4h2_4k2_5d2_6i2-6,11,18
ctrnact-11_346-4e_4f_4g_4h2_4k_4u_5b_5d_6i2-1,11,18
ctrnact-11_346-4e_4f_4g_4h2_4k_4u_5b_5d_6i2-10,11,18
ctrnact-11_346-4e_4f_4g_4h2_4k_4u_5b_5d_6i2-11,11,18
ctrnact-11_346-4e_4f_4g_4h2_4k_4u_5b_5d_6i2-12,11,18
ctrnact-11_346-4e_4f_4g_4h2_4k_4u_5b_5d_6i2-2,11,18
ctrnact-11_346-4e_4f_4g_4h2_4k_4u_5b_5d_6i2-3,11,18
ctrnact-11_346-4e_4f_4g_4h2_4k_4u_5b_5d_6i2-4,11,18
ctrnact-11_346-4e_4f_4g_4h2_4k_4u_5b_5d_6i2-9,11,18
ctrnact-11_346-4e_4f_4g_4h2_5b2_5c4-1,11,16
ctrnact-11_346-4e_4f_4g_4h2_5b2_5c4-2,11,16
ctrnact-11_346-4e_4f_4g_4h2_5b2_5c4-5,11,16
ctrnact-11_346-4e_4f_4g_4h2_5b2_5c4-6,11,16
ctrnact-11_346-4e_4f_4g_4h3_4j_4k2_4u2-1,11,20
ctrnact-11_346-4e_4f_4g_4h3_4j_4k2_4u2-10,11,20
ctrnact-11_346-4e_4f_4g_4h3_4j_4k2_4u2-11,11,20
ctrnact-11_346-4e_4f_4g_4h3_4j_4k2_4u2-12,11,20
ctrnact-11_346-4e_4f_4g_4h3_4j_4k2_4u2-15,11,20
ctrnact-11_346-4e_4f_4g_4h3_4j_4k2_4u2-16,11,20
ctrnact-11_346-4e_4f_4g_4h3_4j_4k2_4u2-17,11,20
ctrnact-11_346-4e_4f_4g_4h3_4j_4k2_4u2-18,11,20
ctrnact-11_346-4e_4f_4g_4h3_4j_4k2_4u2-2,11,20
ctrnact-11_346-4e_4f_4g_4h3_4j_4k2_4u2-3,11,20
ctrnact-11_346-4e_4f_4g_4h3_4j_4k2_4u2-4,11,20
ctrnact-11_346-4e_4f_4g_4h3_4j_4k2_4u2-9,11,20
ctrnact-11_346-4e_4f_4g_4h3_4k4_4u-1,11,20
ctrnact-11_346-4e_4f_4g_4h3_4k4_4u-17,11,20
ctrnact-11_346-4e_4f_4g_4h3_4k4_4u-18,11,20
ctrnact-11_346-4e_4f_4g_4h3_4k4_4u-19,11,20
ctrnact-11_346-4e_4f_4g_4h3_4k4_4u-2,11,20
ctrnact-11_346-4e_4f_4g_4h3_4k4_4u-20,11,20
ctrnact-11_346-4e_4f_4g_4h3_4k4_4u-21,11,20
ctrnact-11_346-4e_4f_4g_4h3_4k4_4u-22,11,20
ctrnact-11_346-4e_4f_4g_4h3_4k4_4u-23,11,20
ctrnact-11_346-4e_4f_4g_4h3_4k4_4u-24,11,20
ctrnact-11_346-4e_4f_4g_4h3_4k4_4u-3,11,20
ctrnact-11_346-4e_4f_4g_4h3_4k4_4u-33,11,20
ctrnact-11_346-4e_4f_4g_4h3_4k4_4u-34,11,20
ctrnact-11_346-4e_4f_4g_4h3_4k4_4u-35,11,20
ctrnact-11_346-4e_4f_4g_4h3_4k4_4u-36,11,20
ctrnact-11_346-4e_4f_4g_4h3_4k4_4u-37,11,20
ctrnact-11_346-4e_4f_4g_4h3_4k4_4u-38,11,20
ctrnact-11_346-4e_4f_4g_4h3_4k4_4u-39,11,20
ctrnact-11_346-4e_4f_4g_4h3_4k4_4u-4,11,20
ctrnact-11_346-4e_4f_4g_4h3_4k4_4u-40,11,20
ctrnact-11_346-4e_4f_4g_4h3_4k4_4u-5,11,20
ctrnact-11_346-4e_4f_4g_4h3_4k4_4u-6,11,20
ctrnact-11_346-4e_4f_4g_4h3_4k4_4u-7,11,20
ctrnact-11_346-4e_4f_4g_4h3_4k4_4u-8,11,20
ctrnact-11_346-4e_4f_4g_4h4_4j2_4k2-1,11,20
ctrnact-11_346-4e_4f_4g_4h4_4j2_4k2-13,11,20
ctrnact-11_346-4e_4f_4g_4h4_4j2_4k2-14,11,20
ctrnact-11_346-4e_4f_4g_4h4_4j2_4k2-15,11,20
ctrnact-11_346-4e_4f_4g_4h4_4j2_4k2-16,11,20
ctrnact-11_346-4e_4f_4g_4h4_4j2_4k2-17,11,20
ctrnact-11_346-4e_4f_4g_4h4_4j2_4k2-18,11,20
ctrnact-11_346-4e_4f_4g_4h4_4j2_4k2-2,11,20
ctrnact-11_346-4e_4f_4g_4h4_4j2_4k2-23,11,20
ctrnact-11_346-4e_4f_4g_4h4_4j2_4k2-24,11,20
ctrnact-11_346-4e_4f_4g_4h4_4j2_4k2-27,11,20
ctrnact-11_346-4e_4f_4g_4h4_4j2_4k2-28,11,20
ctrnact-11_346-4e_4f_4g_4h4_4j2_4k2-3,11,20
ctrnact-11_346-4e_4f_4g_4h4_4j2_4k2-31,11,20
ctrnact-11_346-4e_4f_4g_4h4_4j2_4k2-32,11,20
ctrnact-11_346-4e_4f_4g_4h4_4j2_4k2-33,11,20
ctrnact-11_346-4e_4f_4g_4h4_4j2_4k2-34,11,20
ctrnact-11_346-4e_4f_4g_4h4_4j2_4k2-35,11,20
ctrnact-11_346-4e_4f_4g_4h4_4j2_4k2-36,11,20
ctrnact-11_346-4e_4f_4g_4h4_4j2_4k2-37,11,20
ctrnact-11_346-4e_4f_4g_4h4_4j2_4k2-38,11,20
ctrnact-11_346-4e_4f_4g_4h4_4j2_4k2-4,11,20
ctrnact-11_346-4e_4f_4g_4h4_4j2_4k2-5,11,20
ctrnact-11_346-4e_4f_4g_4h4_4j2_4k2-6,11,20
ctrnact-11_346-4e_4f_4h2_4j_4k_4p2_5c2_5d-1,11,16
ctrnact-11_346-4e_4f_4h2_4j_4k_4p2_5c2_5d-3,11,16
ctrnact-11_346-4e_4f_4h2_4j_4k_4r_4u4-1,11,20
ctrnact-11_346-4e_4f_4h2_4j_4k_4r_4u4-3,11,20
ctrnact-11_346-4e_4f_4h2_4j_4k_4r_5d2_6i2-1,11,18
ctrnact-11_346-4e_4f_4h2_4j_4k_4r_5d2_6i2-3,11,18
ctrnact-11_346-4e_4f_4h2_4j_4k_4s2_5c2_5d-1,11,17
ctrnact-11_346-4e_4f_4h2_4j_4k_4s2_5c2_5d-2,11,17
ctrnact-11_346-4e_4f_4h2_4j_4k_4s2_5c2_5d-5,11,17
ctrnact-11_346-4e_4f_4h2_4j_4k_4s2_5c2_5d-6,11,17
ctrnact-11_346-4e_4f_4h2_4j_4k_4s_4u4-1,11,20
ctrnact-11_346-4e_4f_4h2_4j_4k_4s_4u4-3,11,20
ctrnact-11_346-4e_4f_4h2_4j_4k_4s_4u_5c2_5d-1,11,18
ctrnact-11_346-4e_4f_4h2_4j_4k_4s_4u_5c2_5d-3,11,18
ctrnact-11_346-4e_4f_4h2_4j_4k_4s_5d2_6i2-1,11,18
ctrnact-11_346-4e_4f_4h2_4j_4k_4s_5d2_6i2-3,11,18
ctrnact-11_346-4e_4f_4h2_4j_4k_4u2_5c2_5d-1,11,19
ctrnact-11_346-4e_4f_4h2_4j_4k_4u2_5c2_5d-2,11,19
ctrnact-11_346-4e_4f_4h2_4j_4k_4u2_5c2_5d-5,11,19
ctrnact-11_346-4e_4f_4h2_4j_4k_4u2_5c2_5d-6,11,19
ctrnact-11_346-4e_4f_4h2_4j_4k_4u2_5d_6f2-1,11,18
ctrnact-11_346-4e_4f_4h2_4j_4k_4u2_5d_6f2-3,11,18
ctrnact-11_346-4e_4f_4h2_4j_4k_4u3_5d_6i-1,11,20
ctrnact-11_346-4e_4f_4h2_4j_4k_4u3_5d_6i-3,11,20
ctrnact-11_346-4e_4f_4h2_4j_4k_4u5-1,11,21
ctrnact-11_346-4e_4f_4h2_4j_4k_4u5-2,11,21
ctrnact-11_346-4e_4f_4h2_4j_4k_4u5-5,11,21
ctrnact-11_346-4e_4f_4h2_4j_4k_4u5-6,11,21
ctrnact-11_346-4e_4f_4h2_4j_4k_4u_5d2_6i2-1,11,19
ctrnact-11_346-4e_4f_4h2_4j_4k_4u_5d2_6i2-10,11,19
ctrnact-11_346-4e_4f_4h2_4j_4k_4u_5d2_6i2-11,11,19
ctrnact-11_346-4e_4f_4h2_4j_4k_4u_5d2_6i2-12,11,19
ctrnact-11_346-4e_4f_4h2_4j_4k_4u_5d2_6i2-2,11,19
ctrnact-11_346-4e_4f_4h2_4j_4k_4u_5d2_6i2-3,11,19
ctrnact-11_346-4e_4f_4h2_4j_4k_4u_5d2_6i2-4,11,19
ctrnact-11_346-4e_4f_4h2_4j_4k_4u_5d2_6i2-9,11,19
ctrnact-11_346-4e_4f_4h2_4j_4k_4u_5d_6g_6i2-1,11,18
ctrnact-11_346-4e_4f_4h2_4j_4k_4u_5d_6g_6i2-3,11,18
ctrnact-11_346-4e_4f_4h2_4j_4k_4u_5d_6h_6i2-1,11,18
ctrnact-11_346-4e_4f_4h2_4j_4k_4u_5d_6h_6i2-3,11,18
ctrnact-11_346-4e_4f_4h2_4j_4k_5d_6i3_6j-1,11,18
ctrnact-11_346-4e_4f_4h2_4j_4k_5d_6i3_6j-3,11,18
ctrnact-11_346-4e_4f_4h2_4j_4r_4u_5b_5d_6i2-1,11,18
ctrnact-11_346-4e_4f_4h2_4j_4r_4u_5b_5d_6i2-3,11,18
ctrnact-11_346-4e_4f_4h2_4j_4s3_5b_5c2-1,11,16
ctrnact-11_346-4e_4f_4h2_4j_4s3_5b_5c2-3,11,16
ctrnact-11_346-4e_4f_4h2_4j_4s_4u_5b_5d_6i2-1,11,18
ctrnact-11_346-4e_4f_4h2_4j_4s_4u_5b_5d_6i2-3,11,18
ctrnact-11_346-4e_4f_4h2_4j_4u2_5b_5d_6i2-1,11,19
ctrnact-11_346-4e_4f_4h2_4j_4u2_5b_5d_6i2-2,11,19
ctrnact-11_346-4e_4f_4h2_4j_4u2_5b_5d_6i2-5,11,19
ctrnact-11_346-4e_4f_4h2_4j_4u2_5b_5d_6i2-6,11,19
ctrnact-11_346-4e_4f_4h2_4j_5b_5c2_6i2_6j-1,11,17
ctrnact-11_346-4e_4f_4h2_4j_5b_5c2_6i2_6j-2,11,17
ctrnact-11_346-4e_4f_4h2_4j_5b_5c2_6i2_6j-5,11,17
ctrnact-11_346-4e_4f_4h2_4j_5b_5c2_6i2_6j-6,11,17
ctrnact-11_346-4e_4f_4h2_4j_5b_5c4_5d-1,11,17
ctrnact-11_346-4e_4f_4h2_4j_5b_5c4_5d-2,11,17
ctrnact-11_346-4e_4f_4h2_4j_5b_5c4_5d-5,11,17
ctrnact-11_346-4e_4f_4h2_4j_5b_5c4_5d-6,11,17
ctrnact-11_346-4e_4f_4h2_4j_5b_5c4_6g-1,11,16
ctrnact-11_346-4e_4f_4h2_4j_5b_5c4_6g-3,11,16
ctrnact-11_346-4e_4f_4h2_4j_5b_5c4_6h-1,11,16
ctrnact-11_346-4e_4f_4h2_4j_5b_5c4_6h-3,11,16
ctrnact-11_346-4e_4f_4h2_4j_5b_5d2_6i3-1,11,18
ctrnact-11_346-4e_4f_4h2_4j_5b_5d2_6i3-3,11,18
ctrnact-11_346-4e_4f_4h2_4k2_4p2_5b_5c2-1,11,16
ctrnact-11_346-4e_4f_4h2_4k2_4p2_5b_5c2-2,11,16
ctrnact-11_346-4e_4f_4h2_4k2_4p2_5b_5c2-5,11,16
ctrnact-11_346-4e_4f_4h2_4k2_4p2_5b_5c2-6,11,16
ctrnact-11_346-4e_4f_4h2_4k2_4r_5b_5d_6i2-1,11,18
ctrnact-11_346-4e_4f_4h2_4k2_4r_5b_5d_6i2-13,11,18
ctrnact-11_346-4e_4f_4h2_4k2_4r_5b_5d_6i2-14,11,18
ctrnact-11_346-4e_4f_4h2_4k2_4r_5b_5d_6i2-17,11,18
ctrnact-11_346-4e_4f_4h2_4k2_4r_5b_5d_6i2-18,11,18
ctrnact-11_346-4e_4f_4h2_4k2_4r_5b_5d_6i2-19,11,18
ctrnact-11_346-4e_4f_4h2_4k2_4r_5b_5d_6i2-2,11,18
ctrnact-11_346-4e_4f_4h2_4k2_4r_5b_5d_6i2-20,11,18
ctrnact-11_346-4e_4f_4h2_4k2_4r_5b_5d_6i2-3,11,18
ctrnact-11_346-4e_4f_4h2_4k2_4r_5b_5d_6i2-4,11,18
ctrnact-11_346-4e_4f_4h2_4k2_4r_5b_5d_6i2-5,11,18
ctrnact-11_346-4e_4f_4h2_4k2_4r_5b_5d_6i2-6,11,18
ctrnact-11_346-4e_4f_4h2_4k2_4s2_5b_5c2-1,11,17
ctrnact-11_346-4e_4f_4h2_4k2_4s2_5b_5c2-10,11,17
ctrnact-11_346-4e_4f_4h2_4k2_4s2_5b_5c2-11,11,17
ctrnact-11_346-4e_4f_4h2_4k2_4s2_5b_5c2-12,11,17
ctrnact-11_346-4e_4f_4h2_4k2_4s2_5b_5c2-2,11,17
ctrnact-11_346-4e_4f_4h2_4k2_4s2_5b_5c2-3,11,17
ctrnact-11_346-4e_4f_4h2_4k2_4s2_5b_5c2-4,11,17
ctrnact-11_346-4e_4f_4h2_4k2_4s2_5b_5c2-9,11,17
ctrnact-11_346-4e_4f_4h2_4k2_4s_4u_5b_5c2-1,11,18
ctrnact-11_346-4e_4f_4h2_4k2_4s_4u_5b_5c2-2,11,18
ctrnact-11_346-4e_4f_4h2_4k2_4s_4u_5b_5c2-5,11,18
ctrnact-11_346-4e_4f_4h2_4k2_4s_4u_5b_5c2-6,11,18
ctrnact-11_346-4e_4f_4h2_4k2_4s_5b_5d_6i2-1,11,18
ctrnact-11_346-4e_4f_4h2_4k2_4s_5b_5d_6i2-13,11,18
ctrnact-11_346-4e_4f_4h2_4k2_4s_5b_5d_6i2-14,11,18
ctrnact-11_346-4e_4f_4h2_4k2_4s_5b_5d_6i2-17,11,18
ctrnact-11_346-4e_4f_4h2_4k2_4s_5b_5d_6i2-18,11,18
ctrnact-11_346-4e_4f_4h2_4k2_4s_5b_5d_6i2-19,11,18
ctrnact-11_346-4e_4f_4h2_4k2_4s_5b_5d_6i2-2,11,18
ctrnact-11_346-4e_4f_4h2_4k2_4s_5b_5d_6i2-20,11,18
ctrnact-11_346-4e_4f_4h2_4k2_4s_5b_5d_6i2-3,11,18
ctrnact-11_346-4e_4f_4h2_4k2_4s_5b_5d_6i2-4,11,18
ctrnact-11_346-4e_4f_4h2_4k2_4s_5b_5d_6i2-5,11,18
ctrnact-11_346-4e_4f_4h2_4k2_4s_5b_5d_6i2-6,11,18
ctrnact-11_346-4e_4f_4h2_4k2_4u2_5b_5c2-1,11,19
ctrnact-11_346-4e_4f_4h2_4k2_4u2_5b_5c2-10,11,19
ctrnact-11_346-4e_4f_4h2_4k2_4u2_5b_5c2-11,11,19
ctrnact-11_346-4e_4f_4h2_4k2_4u2_5b_5c2-12,11,19
ctrnact-11_346-4e_4f_4h2_4k2_4u2_5b_5c2-2,11,19
ctrnact-11_346-4e_4f_4h2_4k2_4u2_5b_5c2-3,11,19
ctrnact-11_346-4e_4f_4h2_4k2_4u2_5b_5c2-4,11,19
ctrnact-11_346-4e_4f_4h2_4k2_4u2_5b_5c2-9,11,19
ctrnact-11_346-4e_4f_4h2_4k2_4u2_5b_6f2-1,11,18
ctrnact-11_346-4e_4f_4h2_4k2_4u2_5b_6f2-2,11,18
ctrnact-11_346-4e_4f_4h2_4k2_4u2_5b_6f2-5,11,18
ctrnact-11_346-4e_4f_4h2_4k2_4u2_5b_6f2-6,11,18
ctrnact-11_346-4e_4f_4h2_4k2_4u3_5b_6i-1,11,20
ctrnact-11_346-4e_4f_4h2_4k2_4u3_5b_6i-2,11,20
ctrnact-11_346-4e_4f_4h2_4k2_4u3_5b_6i-5,11,20
ctrnact-11_346-4e_4f_4h2_4k2_4u3_5b_6i-6,11,20
ctrnact-11_346-4e_4f_4h2_4k2_4u_5b_5d_6i2-1,11,19
ctrnact-11_346-4e_4f_4h2_4k2_4u_5b_5d_6i2-10,11,19
ctrnact-11_346-4e_4f_4h2_4k2_4u_5b_5d_6i2-11,11,19
ctrnact-11_346-4e_4f_4h2_4k2_4u_5b_5d_6i2-12,11,19
ctrnact-11_346-4e_4f_4h2_4k2_4u_5b_5d_6i2-13,11,19
ctrnact-11_346-4e_4f_4h2_4k2_4u_5b_5d_6i2-14,11,19
ctrnact-11_346-4e_4f_4h2_4k2_4u_5b_5d_6i2-15,11,19
ctrnact-11_346-4e_4f_4h2_4k2_4u_5b_5d_6i2-16,11,19
ctrnact-11_346-4e_4f_4h2_4k2_4u_5b_5d_6i2-17,11,19
ctrnact-11_346-4e_4f_4h2_4k2_4u_5b_5d_6i2-18,11,19
ctrnact-11_346-4e_4f_4h2_4k2_4u_5b_5d_6i2-19,11,19
ctrnact-11_346-4e_4f_4h2_4k2_4u_5b_5d_6i2-2,11,19
ctrnact-11_346-4e_4f_4h2_4k2_4u_5b_5d_6i2-20,11,19
ctrnact-11_346-4e_4f_4h2_4k2_4u_5b_5d_6i2-21,11,19
ctrnact-11_346-4e_4f_4h2_4k2_4u_5b_5d_6i2-22,11,19
ctrnact-11_346-4e_4f_4h2_4k2_4u_5b_5d_6i2-23,11,19
ctrnact-11_346-4e_4f_4h2_4k2_4u_5b_5d_6i2-24,11,19
ctrnact-11_346-4e_4f_4h2_4k2_4u_5b_5d_6i2-3,11,19
ctrnact-11_346-4e_4f_4h2_4k2_4u_5b_5d_6i2-4,11,19
ctrnact-11_346-4e_4f_4h2_4k2_4u_5b_5d_6i2-49,11,19
ctrnact-11_346-4e_4f_4h2_4k2_4u_5b_5d_6i2-5,11,19
ctrnact-11_346-4e_4f_4h2_4k2_4u_5b_5d_6i2-50,11,19
ctrnact-11_346-4e_4f_4h2_4k2_4u_5b_5d_6i2-51,11,19
ctrnact-11_346-4e_4f_4h2_4k2_4u_5b_5d_6i2-52,11,19
ctrnact-11_346-4e_4f_4h2_4k2_4u_5b_5d_6i2-57,11,19
ctrnact-11_346-4e_4f_4h2_4k2_4u_5b_5d_6i2-58,11,19
ctrnact-11_346-4e_4f_4h2_4k2_4u_5b_5d_6i2-59,11,19
ctrnact-11_346-4e_4f_4h2_4k2_4u_5b_5d_6i2-6,11,19
ctrnact-11_346-4e_4f_4h2_4k2_4u_5b_5d_6i2-60,11,19
ctrnact-11_346-4e_4f_4h2_4k2_4u_5b_5d_6i2-65,11,19
ctrnact-11_346-4e_4f_4h2_4k2_4u_5b_5d_6i2-66,11,19
ctrnact-11_346-4e_4f_4h2_4k2_4u_5b_5d_6i2-67,11,19
ctrnact-11_346-4e_4f_4h2_4k2_4u_5b_5d_6i2-68,11,19
ctrnact-11_346-4e_4f_4h2_4k2_4u_5b_5d_6i2-69,11,19
ctrnact-11_346-4e_4f_4h2_4k2_4u_5b_5d_6i2-7,11,19
ctrnact-11_346-4e_4f_4h2_4k2_4u_5b_5d_6i2-70,11,19
ctrnact-11_346-4e_4f_4h2_4k2_4u_5b_5d_6i2-71,11,19
ctrnact-11_346-4e_4f_4h2_4k2_4u_5b_5d_6i2-72,11,19
ctrnact-11_346-4e_4f_4h2_4k2_4u_5b_5d_6i2-73,11,19
ctrnact-11_346-4e_4f_4h2_4k2_4u_5b_5d_6i2-74,11,19
ctrnact-11_346-4e_4f_4h2_4k2_4u_5b_5d_6i2-75,11,19
ctrnact-11_346-4e_4f_4h2_4k2_4u_5b_5d_6i2-76,11,19
ctrnact-11_346-4e_4f_4h2_4k2_4u_5b_5d_6i2-77,11,19
ctrnact-11_346-4e_4f_4h2_4k2_4u_5b_5d_6i2-78,11,19
ctrnact-11_346-4e_4f_4h2_4k2_4u_5b_5d_6i2-79,11,19
ctrnact-11_346-4e_4f_4h2_4k2_4u_5b_5d_6i2-8,11,19
ctrnact-11_346-4e_4f_4h2_4k2_4u_5b_5d_6i2-80,11,19
ctrnact-11_346-4e_4f_4h2_4k2_4u_5b_5d_6i2-9,11,19
ctrnact-11_346-4e_4f_4h2_4k2_4u_5b_6g_6i2-1,11,18
ctrnact-11_346-4e_4f_4h2_4k2_4u_5b_6g_6i2-2,11,18
ctrnact-11_346-4e_4f_4h2_4k2_4u_5b_6g_6i2-5,11,18
ctrnact-11_346-4e_4f_4h2_4k2_4u_5b_6g_6i2-6,11,18
ctrnact-11_346-4e_4f_4h2_4k2_4u_5b_6h_6i2-1,11,18
ctrnact-11_346-4e_4f_4h2_4k2_4u_5b_6h_6i2-2,11,18
ctrnact-11_346-4e_4f_4h2_4k2_4u_5b_6h_6i2-5,11,18
ctrnact-11_346-4e_4f_4h2_4k2_4u_5b_6h_6i2-6,11,18
ctrnact-11_346-4e_4f_4h2_4k2_5b_6i3_6j-1,11,18
ctrnact-11_346-4e_4f_4h2_4k2_5b_6i3_6j-2,11,18
ctrnact-11_346-4e_4f_4h2_4k2_5b_6i3_6j-5,11,18
ctrnact-11_346-4e_4f_4h2_4k2_5b_6i3_6j-6,11,18
ctrnact-11_346-4e_4f_4h2_4k3_4r_4u3-1,11,20
ctrnact-11_346-4e_4f_4h2_4k3_4r_4u3-17,11,20
ctrnact-11_346-4e_4f_4h2_4k3_4r_4u3-18,11,20
ctrnact-11_346-4e_4f_4h2_4k3_4r_4u3-19,11,20
ctrnact-11_346-4e_4f_4h2_4k3_4r_4u3-2,11,20
ctrnact-11_346-4e_4f_4h2_4k3_4r_4u3-20,11,20
ctrnact-11_346-4e_4f_4h2_4k3_4r_4u3-25,11,20
ctrnact-11_346-4e_4f_4h2_4k3_4r_4u3-26,11,20
ctrnact-11_346-4e_4f_4h2_4k3_4r_4u3-27,11,20
ctrnact-11_346-4e_4f_4h2_4k3_4r_4u3-28,11,20
ctrnact-11_346-4e_4f_4h2_4k3_4r_4u3-3,11,20
ctrnact-11_346-4e_4f_4h2_4k3_4r_4u3-4,11,20
ctrnact-11_346-4e_4f_4h2_4k3_4r_4u3-5,11,20
ctrnact-11_346-4e_4f_4h2_4k3_4r_4u3-6,11,20
ctrnact-11_346-4e_4f_4h2_4k3_4r_4u3-7,11,20
ctrnact-11_346-4e_4f_4h2_4k3_4r_4u3-8,11,20
ctrnact-11_346-4e_4f_4h2_4k3_4s_4u3-1,11,20
ctrnact-11_346-4e_4f_4h2_4k3_4s_4u3-17,11,20
ctrnact-11_346-4e_4f_4h2_4k3_4s_4u3-18,11,20
ctrnact-11_346-4e_4f_4h2_4k3_4s_4u3-19,11,20
ctrnact-11_346-4e_4f_4h2_4k3_4s_4u3-2,11,20
ctrnact-11_346-4e_4f_4h2_4k3_4s_4u3-20,11,20
ctrnact-11_346-4e_4f_4h2_4k3_4s_4u3-25,11,20
ctrnact-11_346-4e_4f_4h2_4k3_4s_4u3-26,11,20
ctrnact-11_346-4e_4f_4h2_4k3_4s_4u3-27,11,20
ctrnact-11_346-4e_4f_4h2_4k3_4s_4u3-28,11,20
ctrnact-11_346-4e_4f_4h2_4k3_4s_4u3-3,11,20
ctrnact-11_346-4e_4f_4h2_4k3_4s_4u3-4,11,20
ctrnact-11_346-4e_4f_4h2_4k3_4s_4u3-5,11,20
ctrnact-11_346-4e_4f_4h2_4k3_4s_4u3-6,11,20
ctrnact-11_346-4e_4f_4h2_4k3_4s_4u3-7,11,20
ctrnact-11_346-4e_4f_4h2_4k3_4s_4u3-8,11,20
ctrnact-11_346-4e_4f_4h2_4k3_4s_5c2_5d-1,11,18
ctrnact-11_346-4e_4f_4h2_4k3_4s_5c2_5d-2,11,18
ctrnact-11_346-4e_4f_4h2_4k3_4s_5c2_5d-5,11,18
ctrnact-11_346-4e_4f_4h2_4k3_4s_5c2_5d-6,11,18
ctrnact-11_346-4e_4f_4h2_4k3_4u2_5d_6i-1,11,20
ctrnact-11_346-4e_4f_4h2_4k3_4u2_5d_6i-13,11,20
ctrnact-11_346-4e_4f_4h2_4k3_4u2_5d_6i-14,11,20
ctrnact-11_346-4e_4f_4h2_4k3_4u2_5d_6i-17,11,20
ctrnact-11_346-4e_4f_4h2_4k3_4u2_5d_6i-18,11,20
ctrnact-11_346-4e_4f_4h2_4k3_4u2_5d_6i-2,11,20
ctrnact-11_346-4e_4f_4h2_4k3_4u2_5d_6i-21,11,20
ctrnact-11_346-4e_4f_4h2_4k3_4u2_5d_6i-22,11,20
ctrnact-11_346-4e_4f_4h2_4k3_4u2_5d_6i-3,11,20
ctrnact-11_346-4e_4f_4h2_4k3_4u2_5d_6i-4,11,20
ctrnact-11_346-4e_4f_4h2_4k3_4u2_5d_6i-5,11,20
ctrnact-11_346-4e_4f_4h2_4k3_4u2_5d_6i-6,11,20
ctrnact-11_346-4e_4f_4h2_4k3_4u4-1,11,21
ctrnact-11_346-4e_4f_4h2_4k3_4u4-10,11,21
ctrnact-11_346-4e_4f_4h2_4k3_4u4-11,11,21
ctrnact-11_346-4e_4f_4h2_4k3_4u4-12,11,21
ctrnact-11_346-4e_4f_4h2_4k3_4u4-13,11,21
ctrnact-11_346-4e_4f_4h2_4k3_4u4-14,11,21
ctrnact-11_346-4e_4f_4h2_4k3_4u4-15,11,21
ctrnact-11_346-4e_4f_4h2_4k3_4u4-16,11,21
ctrnact-11_346-4e_4f_4h2_4k3_4u4-17,11,21
ctrnact-11_346-4e_4f_4h2_4k3_4u4-18,11,21
ctrnact-11_346-4e_4f_4h2_4k3_4u4-19,11,21
ctrnact-11_346-4e_4f_4h2_4k3_4u4-2,11,21
ctrnact-11_346-4e_4f_4h2_4k3_4u4-20,11,21
ctrnact-11_346-4e_4f_4h2_4k3_4u4-3,11,21
ctrnact-11_346-4e_4f_4h2_4k3_4u4-4,11,21
ctrnact-11_346-4e_4f_4h2_4k3_4u4-41,11,21
ctrnact-11_346-4e_4f_4h2_4k3_4u4-42,11,21
ctrnact-11_346-4e_4f_4h2_4k3_4u4-43,11,21
